transaction_id,user_id,timestamp,amount,transaction_type,merchant_category,merchant_id,city,device_id,status,receiver_id
TXN00028066,U00240,2026-02-27 10:19:00,147.7,P2M,Grocery,M01226,Mumbai,D01895,SUCCESS,M01226
TXN00004826,U03163,2026-02-27 10:22:00,245.93,P2P,P2P,,Mumbai,D02273,SUCCESS,U04984
TXN00015618,U01249,2026-02-27 10:35:00,427.03,P2P,P2P,,Chennai,D03184,SUCCESS,U02502
TXN00043329,U01902,2026-02-27 10:40:00,1154.8,P2M,Healthcare,M00173,Delhi,D03091,SUCCESS,M00173
TXN00006265,U00009,2026-02-27 10:51:00,120.26,P2P,P2P,,Kolkata,D01629,SUCCESS,U04384
TXN00042908,U00002,2026-02-27 11:00:00,270.2,P2M,Food,M00102,Hyderabad,D02007,SUCCESS,M00102
TXN00030952,U04124,2026-02-27 11:02:00,369.41,P2M,Healthcare,M00919,Ahmedabad,D02321,SUCCESS,M00919
TXN00028752,U04469,2026-02-27 11:03:00,187.21,P2P,P2P,,Pune,D03337,SUCCESS,U00625
TXN00029513,U01083,2026-02-27 11:09:00,124.35,P2M,Grocery,M00409,Pune,D00375,SUCCESS,M00409
TXN00005243,U02278,2026-02-27 11:27:00,379.27,P2M,Grocery,M01134,Bengaluru,D02627,SUCCESS,M01134
TXN00013040,U01029,2026-02-27 11:36:00,624.99,P2M,Shopping,M00748,Hyderabad,D01545,SUCCESS,M00748
TXN00042468,U00994,2026-02-27 11:36:00,593.73,P2P,P2P,,Delhi,D00506,SUCCESS,U01772
TXN00046786,U02070,2026-02-27 11:44:00,97.88,P2M,Food,M00831,Mumbai,D03535,SUCCESS,M00831
TXN00014772,U02650,2026-02-27 11:45:00,415.55,P2M,Travel,M00345,Delhi,D02731,SUCCESS,M00345
TXN00040321,U01498,2026-02-27 12:23:00,123.68,P2P,P2P,,Ahmedabad,D00500,SUCCESS,U01627
TXN00005979,U03402,2026-02-27 12:31:00,245.64,P2M,Fuel,M01284,Kolkata,D02727,SUCCESS,M01284
TXN00015672,U02844,2026-02-27 12:41:00,244.97,P2P,P2P,,Delhi,D02053,SUCCESS,U01008
TXN00010842,U02179,2026-02-27 12:58:00,77.05,P2P,P2P,,Mumbai,D04494,SUCCESS,U00555
TXN00013880,U02277,2026-02-27 13:01:00,129.59,P2P,P2P,,Hyderabad,D04031,SUCCESS,U02982
TXN00023368,U01423,2026-02-27 13:08:00,106.05,P2M,Entertainment,M00898,Kolkata,D03285,SUCCESS,M00898
TXN00015015,U01385,2026-02-27 13:15:00,402.21,P2M,Food,M00186,Bengaluru,D01273,SUCCESS,M00186
TXN00014110,U03428,2026-02-27 13:19:00,30.2,P2P,P2P,,Ahmedabad,D02132,SUCCESS,U03494
TXN00034998,U02449,2026-02-27 13:23:00,99.67,P2P,P2P,,Chennai,D00912,FAILED,U02473
TXN00021568,U04352,2026-02-27 13:25:00,53.65,P2M,Fuel,M00962,Chennai,D02733,PENDING,M00962
TXN00004253,U00665,2026-02-27 13:29:00,239.39,P2M,Education,M00516,Ahmedabad,D04294,SUCCESS,M00516
TXN00013272,U01737,2026-02-27 13:42:00,171.67,P2P,P2P,,Bengaluru,D00147,SUCCESS,U04037
TXN00040720,U03693,2026-02-27 13:57:00,72.09,P2M,Education,M01265,Delhi,D04371,SUCCESS,M01265
TXN00039597,U01539,2026-02-27 13:58:00,239.05,P2P,P2P,,Mumbai,D01291,SUCCESS,U02959
TXN00039256,U02547,2026-02-27 14:01:00,81.5,P2P,P2P,,Chennai,D01344,SUCCESS,U02423
TXN00043928,U01381,2026-02-27 14:09:00,71.57,P2M,Entertainment,M00159,Pune,D00676,SUCCESS,M00159
TXN00033252,U00216,2026-02-27 14:12:00,296.5,P2M,Other,M01016,Ahmedabad,D00597,SUCCESS,M01016
TXN00015183,U03067,2026-02-27 14:13:00,143.65,P2M,Fuel,M00309,Chennai,D02674,SUCCESS,M00309
TXN00033377,U00847,2026-02-27 14:19:00,382.53,P2M,Shopping,M00927,Ahmedabad,D00598,SUCCESS,M00927
TXN00018517,U03469,2026-02-27 14:25:00,297.06,P2M,Entertainment,M01183,Delhi,D03011,SUCCESS,M01183
TXN00007555,U00423,2026-02-27 14:26:00,414.44,P2M,Utilities,M01414,Ahmedabad,D01218,SUCCESS,M01414
TXN00005806,U04596,2026-02-27 14:29:00,225.03,P2M,Grocery,M01155,Pune,D01238,SUCCESS,M01155
TXN00031892,U03899,2026-02-27 14:30:00,35.26,P2M,Education,M00856,Pune,D04172,SUCCESS,M00856
TXN00027347,U03769,2026-02-27 14:44:00,153.58,P2M,Utilities,M00869,Bengaluru,D01920,SUCCESS,M00869
TXN00042938,U02339,2026-02-27 14:52:00,96.45,P2M,Entertainment,M00835,Hyderabad,D02158,SUCCESS,M00835
TXN00022508,U01096,2026-02-27 14:52:00,156.53,P2M,Fuel,M00536,Kolkata,D04293,SUCCESS,M00536
TXN00047249,U00087,2026-02-27 15:11:00,114.56,P2M,Education,M00178,Delhi,D04212,SUCCESS,M00178
TXN00031819,U01714,2026-02-27 15:13:00,194.15,P2M,Other,M01145,Delhi,D03869,SUCCESS,M01145
TXN00042583,U01327,2026-02-27 15:16:00,69.43,P2M,Healthcare,M00419,Bengaluru,D01081,SUCCESS,M00419
TXN00028743,U00372,2026-02-27 15:36:00,199.3,P2P,P2P,,Hyderabad,D03598,SUCCESS,U04651
TXN00036873,U03044,2026-02-27 15:38:00,122.99,P2P,P2P,,Delhi,D00338,SUCCESS,U02225
TXN00046224,U04673,2026-02-27 15:39:00,912.61,P2M,Travel,M00050,Mumbai,D04437,SUCCESS,M00050
TXN00000270,U00189,2026-02-27 15:45:00,223.88,P2M,Grocery,M00451,Chennai,D03575,FAILED,M00451
TXN00001097,U00954,2026-02-27 15:50:00,214.18,P2P,P2P,,Kolkata,D03253,SUCCESS,U02531
TXN00018828,U04753,2026-02-27 15:59:00,163.56,P2M,Education,M00957,Hyderabad,D02065,PENDING,M00957
TXN00028343,U00145,2026-02-27 16:01:00,365.35,P2M,Fuel,M00231,Delhi,D01101,SUCCESS,M00231
TXN00038910,U03380,2026-02-27 16:05:00,483.82,P2P,P2P,,Delhi,D00116,SUCCESS,U01299
TXN00012005,U04279,2026-02-27 16:08:00,203.06,P2M,Healthcare,M00670,Bengaluru,D01603,SUCCESS,M00670
TXN00015778,U04367,2026-02-27 16:09:00,179.6,P2M,Entertainment,M00557,Mumbai,D02123,SUCCESS,M00557
TXN00005641,U02723,2026-02-27 16:13:00,390.9,P2M,Fuel,M00968,Delhi,D00067,SUCCESS,M00968
TXN00015371,U01832,2026-02-27 16:16:00,63.68,P2M,Entertainment,M01065,Kolkata,D04499,SUCCESS,M01065
TXN00016590,U01384,2026-02-27 16:19:00,937.6,P2M,Travel,M00253,Pune,D04189,SUCCESS,M00253
TXN00015742,U04793,2026-02-27 16:21:00,218.24,P2P,P2P,,Mumbai,D03759,FAILED,U01363
TXN00030184,U00720,2026-02-27 16:25:00,368.15,P2P,P2P,,Delhi,D02747,SUCCESS,U04423
TXN00014462,U02332,2026-02-27 16:26:00,305.0,P2M,Food,M01102,Hyderabad,D04447,SUCCESS,M01102
TXN00025465,U00367,2026-02-27 16:26:00,304.27,P2P,P2P,,Delhi,D04462,SUCCESS,U02693
TXN00021803,U02403,2026-02-27 16:27:00,82.84,P2P,P2P,,Pune,D01782,SUCCESS,U02554
TXN00020625,U01715,2026-02-27 16:29:00,168.6,P2P,P2P,,Bengaluru,D04100,PENDING,U01797
TXN00011838,U01947,2026-02-27 16:31:00,268.28,P2M,Travel,M00446,Pune,D03696,SUCCESS,M00446
TXN00025673,U00194,2026-02-27 16:34:00,531.09,P2M,Food,M00624,Bengaluru,D02984,SUCCESS,M00624
TXN00027118,U03071,2026-02-27 16:37:00,471.9,P2P,P2P,,Delhi,D04411,SUCCESS,U01828
TXN00031127,U00318,2026-02-27 16:38:00,518.73,P2M,Food,M00128,Bengaluru,D02509,SUCCESS,M00128
TXN00015929,U02511,2026-02-27 16:43:00,176.3,P2M,Healthcare,M00816,Mumbai,D03175,SUCCESS,M00816
TXN00039366,U02246,2026-02-27 16:51:00,678.1,P2P,P2P,,Ahmedabad,D01107,SUCCESS,U03203
TXN00011904,U03784,2026-02-27 16:53:00,87.31,P2M,Travel,M00381,Kolkata,D03499,SUCCESS,M00381
TXN00011799,U01082,2026-02-27 16:54:00,871.23,P2M,Fuel,M00058,Chennai,D02564,FAILED,M00058
TXN00001435,U04744,2026-02-27 16:56:00,173.81,P2P,P2P,,Ahmedabad,D00314,SUCCESS,U01732
TXN00046269,U03329,2026-02-27 17:07:00,424.34,P2P,P2P,,Chennai,D00926,SUCCESS,U03954
TXN00023667,U02053,2026-02-27 17:10:00,272.69,P2M,Education,M00854,Hyderabad,D00703,SUCCESS,M00854
TXN00017478,U03274,2026-02-27 17:15:00,168.86,P2P,P2P,,Bengaluru,D00754,SUCCESS,U03924
TXN00025443,U04726,2026-02-27 17:15:00,251.65,P2M,Education,M01495,Kolkata,D00468,SUCCESS,M01495
TXN00002705,U02442,2026-02-27 17:23:00,247.62,P2P,P2P,,Mumbai,D03609,SUCCESS,U03860
TXN00029649,U03590,2026-02-27 17:31:00,491.83,P2P,P2P,,Pune,D02955,SUCCESS,U03955
TXN00049585,U01926,2026-02-27 17:31:00,456.44,P2P,P2P,,Delhi,D03162,SUCCESS,U01110
TXN00047503,U02230,2026-02-27 17:37:00,67.14,P2M,Education,M00537,Delhi,D00783,SUCCESS,M00537
TXN00027727,U04247,2026-02-27 17:44:00,77.95,P2P,P2P,,Bengaluru,D00874,SUCCESS,U04232
TXN00008665,U00110,2026-02-27 17:51:00,152.0,P2M,Fuel,M01118,Ahmedabad,D01752,SUCCESS,M01118
TXN00025313,U04005,2026-02-27 18:02:00,205.45,P2M,Other,M00232,Hyderabad,D00547,SUCCESS,M00232
TXN00041314,U00042,2026-02-27 18:10:00,151.32,P2P,P2P,,Pune,D03759,SUCCESS,U01443
TXN00047542,U04692,2026-02-27 18:10:00,181.74,P2M,Travel,M01336,Kolkata,D02377,SUCCESS,M01336
TXN00011200,U01494,2026-02-27 18:27:00,193.26,P2M,Travel,M00381,Hyderabad,D03654,SUCCESS,M00381
TXN00045539,U01648,2026-02-27 18:31:00,105.37,P2M,Education,M00891,Delhi,D01540,SUCCESS,M00891
TXN00022855,U02187,2026-02-27 18:41:00,393.57,P2P,P2P,,Hyderabad,D03693,SUCCESS,U01633
TXN00014526,U01787,2026-02-27 18:43:00,623.1,P2M,Fuel,M00104,Hyderabad,D02951,SUCCESS,M00104
TXN00032463,U00643,2026-02-27 18:45:00,495.66,P2M,Education,M00660,Mumbai,D04048,SUCCESS,M00660
TXN00018940,U00524,2026-02-27 18:47:00,408.47,P2M,Healthcare,M00588,Bengaluru,D01001,SUCCESS,M00588
TXN00026792,U00696,2026-02-27 18:57:00,529.6,P2M,Fuel,M01291,Hyderabad,D03678,SUCCESS,M01291
TXN00048548,U00225,2026-02-27 19:02:00,43.15,P2P,P2P,,Bengaluru,D00995,SUCCESS,U02939
TXN00046964,U00481,2026-02-27 19:03:00,720.76,P2P,P2P,,Mumbai,D00796,SUCCESS,U01777
TXN00043012,U01923,2026-02-27 19:07:00,122.14,P2M,Travel,M01230,Ahmedabad,D01969,SUCCESS,M01230
TXN00028070,U04099,2026-02-27 19:10:00,72.16,P2M,Healthcare,M01458,Delhi,D04028,SUCCESS,M01458
TXN00037568,U02518,2026-02-27 19:20:00,104.26,P2P,P2P,,Bengaluru,D01676,SUCCESS,U02824
TXN00039214,U00113,2026-02-27 19:26:00,409.75,P2M,Fuel,M00146,Kolkata,D03199,SUCCESS,M00146
TXN00039518,U04807,2026-02-27 19:32:00,21.0,P2M,Education,M01015,Pune,D00938,SUCCESS,M01015
TXN00019556,U00791,2026-02-27 19:33:00,53.63,P2M,Food,M01199,Chennai,D03048,SUCCESS,M01199
TXN00006609,U04088,2026-02-27 19:36:00,102.61,P2P,P2P,,Ahmedabad,D02693,SUCCESS,U02849
TXN00033759,U03708,2026-02-27 19:48:00,1568.92,P2M,Healthcare,M00526,Mumbai,D00223,SUCCESS,M00526
TXN00045517,U04023,2026-02-27 19:53:00,175.59,P2M,Shopping,M01235,Delhi,D04493,SUCCESS,M01235
TXN00010070,U00002,2026-02-27 20:16:00,148.46,P2M,Other,M01345,Hyderabad,D02007,SUCCESS,M01345
TXN00002016,U04315,2026-02-27 20:22:00,169.91,P2P,P2P,,Mumbai,D01690,SUCCESS,U00347
TXN00002165,U03227,2026-02-27 20:24:00,767.75,P2M,Healthcare,M01366,Pune,D03688,SUCCESS,M01366
TXN00026758,U04441,2026-02-27 20:33:00,209.89,P2M,Education,M00392,Ahmedabad,D04060,SUCCESS,M00392
TXN00022651,U01401,2026-02-27 20:40:00,583.52,P2M,Travel,M00718,Pune,D02229,SUCCESS,M00718
TXN00047227,U03818,2026-02-27 20:46:00,188.47,P2P,P2P,,Delhi,D00835,SUCCESS,U01305
TXN00029578,U03946,2026-02-27 20:47:00,385.38,P2M,Travel,M00692,Chennai,D00704,SUCCESS,M00692
TXN00033270,U03238,2026-02-27 20:48:00,315.91,P2P,P2P,,Mumbai,D04151,SUCCESS,U03648
TXN00032043,U01387,2026-02-27 20:56:00,202.34,P2M,Shopping,M00219,Delhi,D02541,SUCCESS,M00219
TXN00019686,U02728,2026-02-27 21:07:00,235.63,P2P,P2P,,Chennai,D00899,SUCCESS,U03998
TXN00004832,U00880,2026-02-27 21:10:00,73.08,P2M,Travel,M01179,Kolkata,D03282,SUCCESS,M01179
TXN00012311,U03519,2026-02-27 21:10:00,804.13,P2P,P2P,,Bengaluru,D03570,SUCCESS,U01224
TXN00005037,U01420,2026-02-27 21:12:00,1283.48,P2M,Healthcare,M01150,Delhi,D04113,SUCCESS,M01150
TXN00039544,U02169,2026-02-27 21:27:00,160.64,P2P,P2P,,Pune,D03919,SUCCESS,U01943
TXN00049596,U01804,2026-02-27 21:30:00,134.3,P2M,Education,M01494,Ahmedabad,D01485,SUCCESS,M01494
TXN00013385,U03785,2026-02-27 21:32:00,52.33,P2P,P2P,,Kolkata,D02647,SUCCESS,U01723
TXN00041031,U03933,2026-02-27 21:49:00,52.31,P2P,P2P,,Hyderabad,D02480,SUCCESS,U00844
TXN00041949,U02412,2026-02-27 22:03:00,663.74,P2M,Travel,M01404,Bengaluru,D00094,SUCCESS,M01404
TXN00015588,U04114,2026-02-27 22:06:00,329.32,P2M,Travel,M00284,Pune,D03095,SUCCESS,M00284
TXN00028556,U04039,2026-02-27 22:07:00,54.04,P2P,P2P,,Hyderabad,D03638,SUCCESS,U02466
TXN00045202,U02026,2026-02-27 22:15:00,41.78,P2P,P2P,,Mumbai,D03086,SUCCESS,U03441
TXN00040391,U03267,2026-02-27 22:19:00,349.89,P2M,Food,M00922,Chennai,D01366,SUCCESS,M00922
TXN00013006,U00684,2026-02-27 22:23:00,94.29,P2M,Entertainment,M01089,Chennai,D03984,SUCCESS,M01089
TXN00015404,U02966,2026-02-27 22:25:00,963.44,P2M,Other,M01141,Hyderabad,D00119,SUCCESS,M01141
TXN00013126,U01882,2026-02-27 22:27:00,24.53,P2M,Grocery,M00239,Bengaluru,D02188,SUCCESS,M00239
TXN00003543,U00886,2026-02-27 22:34:00,423.06,P2M,Healthcare,M01071,Delhi,D03227,SUCCESS,M01071
TXN00004886,U04417,2026-02-27 22:39:00,133.88,P2M,Education,M01104,Kolkata,D00831,SUCCESS,M01104
TXN00015431,U00582,2026-02-27 22:43:00,114.87,P2M,Food,M01424,Chennai,D00942,SUCCESS,M01424
TXN00000414,U02165,2026-02-27 22:43:00,593.49,P2M,Grocery,M00254,Ahmedabad,D01499,SUCCESS,M00254
TXN00002266,U00355,2026-02-27 22:52:00,552.05,P2P,P2P,,Bengaluru,D01729,SUCCESS,U01179
TXN00017157,U04212,2026-02-27 22:57:00,142.27,P2M,Utilities,M00272,Delhi,D03153,SUCCESS,M00272
TXN00032719,U01468,2026-02-27 22:58:00,70.67,P2M,Fuel,M00041,Chennai,D01216,SUCCESS,M00041
TXN00008885,U04929,2026-02-27 23:01:00,877.68,P2M,Other,M01345,Kolkata,D02764,SUCCESS,M01345
TXN00038532,U00226,2026-02-27 23:10:00,833.36,P2M,Other,M00963,Ahmedabad,D01093,SUCCESS,M00963
TXN00017469,U00581,2026-02-27 23:16:00,58.15,P2M,Other,M00432,Delhi,D02869,SUCCESS,M00432
TXN00024648,U01431,2026-02-27 23:17:00,70.7,P2M,Utilities,M00351,Chennai,D04042,SUCCESS,M00351
TXN00018308,U04056,2026-02-27 23:32:00,118.74,P2M,Fuel,M00943,Delhi,D01904,SUCCESS,M00943
TXN00047573,U01301,2026-02-27 23:35:00,128.28,P2P,P2P,,Hyderabad,D01040,SUCCESS,U01259
TXN00012880,U04326,2026-02-27 23:38:00,410.35,P2P,P2P,,Chennai,D04410,SUCCESS,U03371
TXN00037906,U01498,2026-02-27 23:46:00,63.73,P2M,Grocery,M00268,Ahmedabad,D00500,SUCCESS,M00268
TXN00005017,U01902,2026-02-27 23:50:00,33.48,P2M,Utilities,M01046,Delhi,D03091,SUCCESS,M01046
TXN00033574,U02197,2026-02-27 23:52:00,61.1,P2M,Utilities,M01172,Chennai,D03987,SUCCESS,M01172
TXN00020503,U04494,2026-02-27 23:57:00,423.92,P2M,Utilities,M01401,Kolkata,D00715,SUCCESS,M01401
TXN00040526,U02572,2026-02-27 23:59:00,305.99,P2M,Entertainment,M01276,Kolkata,D01515,SUCCESS,M01276
TXN00012021,U04604,2026-02-28 00:07:00,120.68,P2M,Other,M00274,Delhi,D00018,FAILED,M00274
TXN00001996,U02644,2026-02-28 00:13:00,497.52,P2M,Healthcare,M00921,Mumbai,D00805,SUCCESS,M00921
TXN00025372,U01139,2026-02-28 00:19:00,163.42,P2M,Grocery,M00472,Mumbai,D00643,SUCCESS,M00472
TXN00047098,U03298,2026-02-28 00:20:00,935.35,P2P,P2P,,Hyderabad,D01935,SUCCESS,U01983
TXN00013280,U02482,2026-02-28 00:22:00,204.06,P2M,Education,M00177,Bengaluru,D01243,SUCCESS,M00177
TXN00027111,U02991,2026-02-28 00:35:00,213.42,P2M,Shopping,M00714,Kolkata,D02211,PENDING,M00714
TXN00042966,U00762,2026-02-28 00:41:00,190.84,P2P,P2P,,Hyderabad,D02925,SUCCESS,U04706
TXN00039479,U01565,2026-02-28 00:58:00,307.31,P2M,Fuel,M01484,Ahmedabad,D01848,FAILED,M01484
TXN00024531,U02962,2026-02-28 01:06:00,226.78,P2M,Fuel,M01054,Mumbai,D01882,SUCCESS,M01054
TXN00003591,U02332,2026-02-28 01:24:00,496.77,P2M,Food,M01199,Hyderabad,D04447,SUCCESS,M01199
TXN00003444,U03237,2026-02-28 01:30:00,773.04,P2M,Education,M01428,Ahmedabad,D03899,SUCCESS,M01428
TXN00023472,U04312,2026-02-28 01:37:00,742.1,P2M,Other,M00072,Mumbai,D00044,SUCCESS,M00072
TXN00042114,U00695,2026-02-28 01:38:00,47.24,P2P,P2P,,Bengaluru,D03639,SUCCESS,U04591
TXN00026506,U03426,2026-02-28 01:43:00,254.04,P2P,P2P,,Kolkata,D01884,SUCCESS,U04873
TXN00012033,U01019,2026-02-28 01:52:00,180.25,P2P,P2P,,Mumbai,D02849,SUCCESS,U04400
TXN00012541,U03666,2026-02-28 01:53:00,96.52,P2P,P2P,,Kolkata,D02500,SUCCESS,U02379
TXN00021552,U01312,2026-02-28 01:53:00,81.07,P2M,Food,M01362,Chennai,D00021,SUCCESS,M01362
TXN00015050,U02785,2026-02-28 01:55:00,280.06,P2M,Food,M00186,Kolkata,D02809,SUCCESS,M00186
TXN00031520,U01830,2026-02-28 01:56:00,75.37,P2M,Fuel,M01322,Delhi,D00841,FAILED,M01322
TXN00004189,U01917,2026-02-28 02:00:00,140.59,P2M,Healthcare,M01433,Chennai,D01813,SUCCESS,M01433
TXN00049701,U03199,2026-02-28 02:02:00,36.38,P2P,P2P,,Mumbai,D00531,SUCCESS,U02765
TXN00026252,U01246,2026-02-28 02:04:00,147.33,P2P,P2P,,Chennai,D01615,SUCCESS,U00207
TXN00043033,U01373,2026-02-28 02:11:00,28.28,P2M,Shopping,M00293,Mumbai,D03859,SUCCESS,M00293
TXN00046356,U01153,2026-02-28 02:18:00,56.23,P2P,P2P,,Pune,D01264,FAILED,U03991
TXN00017705,U00360,2026-02-28 02:25:00,565.07,P2M,Entertainment,M00243,Delhi,D03691,SUCCESS,M00243
TXN00011605,U00585,2026-02-28 02:28:00,126.14,P2M,Entertainment,M00243,Hyderabad,D00238,SUCCESS,M00243
TXN00016525,U03577,2026-02-28 02:34:00,93.27,P2P,P2P,,Delhi,D01683,SUCCESS,U02597
TXN00026024,U02193,2026-02-28 02:40:00,163.84,P2P,P2P,,Mumbai,D03875,SUCCESS,U00820
TXN00047590,U01338,2026-02-28 02:42:00,505.01,P2P,P2P,,Mumbai,D01853,SUCCESS,U00212
TXN00026774,U00245,2026-02-28 02:45:00,233.25,P2M,Utilities,M00518,Ahmedabad,D03407,SUCCESS,M00518
TXN00036040,U01894,2026-02-28 02:50:00,971.7,P2M,Education,M00443,Kolkata,D00107,SUCCESS,M00443
TXN00014560,U04639,2026-02-28 03:01:00,151.91,P2M,Utilities,M00628,Delhi,D03907,SUCCESS,M00628
TXN00026540,U00586,2026-02-28 03:07:00,332.16,P2M,Shopping,M00818,Chennai,D02239,SUCCESS,M00818
TXN00001933,U03831,2026-02-28 03:07:00,134.89,P2M,Shopping,M01481,Bengaluru,D01033,SUCCESS,M01481
TXN00025346,U04826,2026-02-28 03:10:00,462.58,P2M,Healthcare,M00645,Mumbai,D03303,SUCCESS,M00645
TXN00040353,U02123,2026-02-28 03:12:00,236.79,P2M,Shopping,M01472,Pune,D01641,FAILED,M01472
TXN00031851,U03527,2026-02-28 03:12:00,57.6,P2M,Food,M00441,Hyderabad,D03683,SUCCESS,M00441
TXN00044782,U04292,2026-02-28 03:13:00,589.51,P2P,P2P,,Hyderabad,D01414,SUCCESS,U04926
TXN00043783,U02997,2026-02-28 03:18:00,172.54,P2P,P2P,,Kolkata,D02995,SUCCESS,U04548
TXN00039957,U03446,2026-02-28 03:29:00,812.01,P2M,Travel,M00357,Pune,D03061,SUCCESS,M00357
TXN00031505,U01128,2026-02-28 03:42:00,205.57,P2M,Utilities,M00475,Kolkata,D01883,SUCCESS,M00475
TXN00020856,U01542,2026-02-28 03:47:00,115.3,P2P,P2P,,Chennai,D01829,SUCCESS,U01622
TXN00003228,U00055,2026-02-28 03:48:00,579.51,P2P,P2P,,Delhi,D04399,SUCCESS,U02824
TXN00033128,U00712,2026-02-28 04:00:00,254.67,P2P,P2P,,Delhi,D01819,SUCCESS,U04847
TXN00014103,U03892,2026-02-28 04:05:00,470.64,P2M,Grocery,M01137,Hyderabad,D01218,SUCCESS,M01137
TXN00030226,U03689,2026-02-28 04:08:00,159.43,P2M,Healthcare,M00091,Kolkata,D00986,SUCCESS,M00091
TXN00006506,U02102,2026-02-28 04:09:00,160.88,P2P,P2P,,Kolkata,D01317,SUCCESS,U02951
TXN00048688,U04557,2026-02-28 04:11:00,470.5,P2M,Healthcare,M00626,Mumbai,D03230,SUCCESS,M00626
TXN00035445,U03568,2026-02-28 04:13:00,60.75,P2M,Food,M00886,Hyderabad,D02113,SUCCESS,M00886
TXN00009137,U01119,2026-02-28 04:14:00,170.01,P2P,P2P,,Bengaluru,D01851,SUCCESS,U01481
TXN00021410,U00581,2026-02-28 04:34:00,137.16,P2P,P2P,,Delhi,D02869,SUCCESS,U02206
TXN00030220,U01898,2026-02-28 04:35:00,530.73,P2P,P2P,,Bengaluru,D01586,SUCCESS,U00798
TXN00001488,U04711,2026-02-28 04:39:00,44.85,P2M,Travel,M01100,Delhi,D02295,SUCCESS,M01100
TXN00013407,U04640,2026-02-28 04:39:00,55.74,P2M,Entertainment,M00111,Mumbai,D00248,SUCCESS,M00111
TXN00008144,U04391,2026-02-28 04:43:00,134.92,P2M,Grocery,M00034,Kolkata,D03482,SUCCESS,M00034
TXN00014161,U04444,2026-02-28 04:48:00,492.46,P2M,Utilities,M01367,Pune,D01077,SUCCESS,M01367
TXN00027348,U04015,2026-02-28 04:49:00,483.96,P2M,Grocery,M00684,Ahmedabad,D03123,SUCCESS,M00684
TXN00046320,U04892,2026-02-28 04:49:00,605.98,P2M,Education,M00838,Bengaluru,D02892,SUCCESS,M00838
TXN00038916,U02152,2026-02-28 04:51:00,313.27,P2M,Grocery,M00879,Bengaluru,D02205,SUCCESS,M00879
TXN00023010,U04643,2026-02-28 04:51:00,169.93,P2P,P2P,,Bengaluru,D00632,SUCCESS,U03751
TXN00023681,U03714,2026-02-28 04:52:00,727.32,P2P,P2P,,Delhi,D00425,SUCCESS,U02134
TXN00010807,U03135,2026-02-28 04:53:00,122.87,P2M,Education,M00836,Bengaluru,D01544,SUCCESS,M00836
TXN00024180,U00386,2026-02-28 04:55:00,462.35,P2P,P2P,,Ahmedabad,D00748,SUCCESS,U02935
TXN00024819,U03635,2026-02-28 04:55:00,55.99,P2M,Grocery,M00584,Chennai,D04231,SUCCESS,M00584
TXN00008199,U03624,2026-02-28 05:01:00,1307.01,P2M,Travel,M01230,Delhi,D00492,SUCCESS,M01230
TXN00020910,U04842,2026-02-28 05:08:00,300.71,P2P,P2P,,Bengaluru,D02433,SUCCESS,U03270
TXN00026225,U01556,2026-02-28 05:10:00,112.75,P2M,Education,M01279,Bengaluru,D02045,SUCCESS,M01279
TXN00004800,U02098,2026-02-28 05:24:00,375.52,P2M,Other,M00939,Bengaluru,D03659,SUCCESS,M00939
TXN00005802,U02918,2026-02-28 05:34:00,163.61,P2P,P2P,,Hyderabad,D02850,SUCCESS,U01577
TXN00031201,U03373,2026-02-28 05:40:00,218.37,P2M,Entertainment,M00307,Bengaluru,D00729,SUCCESS,M00307
TXN00004582,U04323,2026-02-28 05:42:00,86.76,P2P,P2P,,Hyderabad,D04376,SUCCESS,U01342
TXN00039634,U01417,2026-02-28 05:50:00,149.22,P2M,Other,M00301,Bengaluru,D03410,SUCCESS,M00301
TXN00007119,U03146,2026-02-28 05:55:00,98.06,P2M,Shopping,M00444,Hyderabad,D01167,SUCCESS,M00444
TXN00045988,U03434,2026-02-28 05:55:00,214.36,P2P,P2P,,Ahmedabad,D00922,SUCCESS,U03275
TXN00027740,U00238,2026-02-28 05:59:00,336.23,P2M,Entertainment,M00469,Chennai,D02620,SUCCESS,M00469
TXN00048366,U01144,2026-02-28 06:12:00,142.31,P2P,P2P,,Chennai,D00243,SUCCESS,U02509
TXN00008139,U01846,2026-02-28 06:14:00,50.67,P2P,P2P,,Ahmedabad,D01151,SUCCESS,U02848
TXN00027720,U00817,2026-02-28 06:15:00,183.01,P2P,P2P,,Mumbai,D00707,SUCCESS,U04304
TXN00047790,U03312,2026-02-28 06:17:00,135.12,P2M,Travel,M00251,Kolkata,D02442,SUCCESS,M00251
TXN00012629,U00224,2026-02-28 06:20:00,241.48,P2P,P2P,,Ahmedabad,D00412,SUCCESS,U01380
TXN00002134,U03321,2026-02-28 06:27:00,331.31,P2M,Entertainment,M00867,Chennai,D03195,SUCCESS,M00867
TXN00045179,U04432,2026-02-28 06:27:00,409.84,P2M,Shopping,M01373,Kolkata,D02943,SUCCESS,M01373
TXN00043751,U02975,2026-02-28 06:27:00,215.13,P2M,Grocery,M01474,Chennai,D03707,SUCCESS,M01474
TXN00006023,U04957,2026-02-28 06:28:00,1666.29,P2P,P2P,,Ahmedabad,D01003,SUCCESS,U04132
TXN00009436,U02404,2026-02-28 06:31:00,59.93,P2P,P2P,,Delhi,D02660,SUCCESS,U01323
